wallet_address,amount_ui
D1TZgwmUpiZeoWTpK59X6PMyykXLN6Ja5hAhkiEs8BT6,5058.979289
FugbMwy756mZjTrHPExRecdMQPubKqrLuGhsoqAVYrUN,5020.584705
43EbQoQPK2PJczGypKQFCqk4Y84np4Av5TLe7EgxHhMF,4980.633886
3Nxk1ci84VG2yJTRcGvmz1rbVXqPUDPzqQLSGjLTjUHQ,4975.188579
A4rH7DjLuVSmJHyp43s2q8q1YE3TvYwCEDBGtvGvuBji,4968.309153
5xEbtZntB4NPvL1p8jhmHTPD4bD2ctumMCtU721VY7gs,4965.572841
9vm4jJ4wia869BBxKYBGzrqCHxEKDMFLtBeQ7c9S9WQG,4950.487476
CmxpKbpg8B3Fr7KfRDZNVqZ4m67Rom7HeeM1rbMFVWf2,4925.912482
2B4bi6u6As7uFUZemLJJeoVfqBDNm9uYSckvAQdC4LsS,4906.457764
KyFX2RsTayHS3sPncFPhgcmB8SEnnBimFv7rDF6y3NF,4890.840573
ECk8ZpEXY9TtznSYr8g7kVTJ8P9A91CAWJrnb1cHQFKb,4779.261744
HdtvQRYa5RA2zacvMVCHD4wbsn9h7sskCzBmAhaouM8c,4721.030044
BPmMQv8T3uV6ji876kXVTTZV7nJCxJrhuNVQUihEG8iL,4675.522944
5sobomuvjgGfTfgaQhsvrjqeqtKLbj5oNnhVR8wYEpSx,4627.257941
4UX45n2PvxfjYmcEdZwoxoDSvZZp7TzQdicFVnPGd8oX,4570.307291
BULChb6VB5HRL87Rw1hEZCghCtb5EvrxTbNTZzsLFL4C,4547.378951
DZEvPdM6mfULzhZ2YWDUpGynUvKaYrNkbwcYPipgdNNx,4475.97012
6NRkFpfQArh7c6ijHUhA6uC4zQnLtTtTrXQAsEenuSkt,4420.625824
HN35WABcrAhwhqgZYi9UAgbcumkSxJHWwVsSheM6byyD,4410.580601
DRbA2T6erTzRrhr6TqbV9YprePS4FMaZhb5RoKRi1rLR,4405.831895
GqQg6GT5ibMHwqvsXDbP6qheGUYMQ6vcsxP4C8Fut5gN,4371.0
AinST9tYK7PBjKgyqqiUCFmSJUxB4vVqY9DsH8ifVkGu,4371.0
6Qt8a3Y6B4nekSRQ1p2e5yqP5bSCbE6HzUTdWwdfYXmR,4314.432487
3bq2pe8VEc1RvVzKoSfxjdS2rDSoKktu3WZNWmRUfnqF,4309.290795
43KVzk7yQYayh4tp9Mw4mghnyybEfdRYWAeUyuQBsNCD,4304.236924
4PSCLWyha1ckjk6VhHRCwSvJpzHL24zK2dLyuWr7mmce,4264.228613
9KDFYHsBuxMq9ZqHNfC2YL56wGvjsVdxUYWEsx6dpHpe,4249.922036
J2qfKoANiPsHSsRyxJz3cnV3mpXuCL6WczfpFXPp4X2J,4213.603033
7f4HALp5doLE6cZwH3yJvAtobQsqh6HixZwjoi8kTEuc,4187.0
DeRGniaTDoQq2gqZq4RoPnA24abLc5Z4fRYiG7iZuYjw,4104.792303
EMmxNwDox55N5idJr3aN7GwSE9FyPtAK8HGJgRWw7zzY,4084.945938
CqQLcmxL85vAw1WuWLcw6NbVWT1mVFLqo6VHwncEoXJ4,4064.115118
DiUq65HNJoUUX2oTKWjU3AMmgAAVZTog4Buu6bHzdReA,4004.338808
C69MEV8pfd6GMr2UCx1rAYJEVU4VccDyG8RQcsa1Cr5z,3934.0
H6Ci2YRMdkGCgQeAMyQNqH6VfeZovsVAKbEkDe1tN1ud,3930.296926
BM6FurTu22KLCBmG45BdrdYF8Nzjk6iLqvUkKP66oT9g,3920.651154
5F2LVf4VCNFCAPHDeu85qmAe1G7FYDGzzqZ1XVWU264d,3818.76849
Gac9PAQ4Wk1LND6a7a1wrNWC2MTrwfh1zf7JyFG74sEX,3798.54018
HdE1hWMocJpeETBiYP4CdFHLYHmSBdSxNuCjCnQ6w6jK,3769.081578
egtxLXcBd4qHkoYYeMTd2tAcomRRnQ5mzEGvEhPmQ95,3746.946702
DdcwjpACxMMtKhx6RLGL9Rzn9bDmr5oW4UVpLfjmVy5p,3688.155258
Eu6iNd3bttR7C56Wdp71EYC2rXTouAaWVv3kQMHLfNGW,3635.144058
2tGFFuxYucg2UP1f6HAnHhQ6LKux3vmD1Zw5g1yCGJUW,3603.528836
3ybhpEV6KYfB8oHKz9nAqkJHtwxQnVanqLj9RLdioBkK,3600.077844
3QHzWGbLyS6YEidpsFVZreyCMt94mKCUdDkvWBuuFjvG,3496.490272
J4Lk7W2paJ9GHKjN5V57sbfQeTH1tVcRpy1wgUVXt4tQ,3376.797364
48XHFcstSomYSzfcj2cZDnjS8F8QmLNEaQ2ReiV9domt,3303.757955
9sMkhRnkoYzMXqQqkTsbFeuKHKQ7AA5HH29Pgrw5EUnm,3282.797544
3vHMUuSvmBxvwY1RLLwvi7Xiaktq9984HrqFs8Ybkshx,3231.520855
CWr1UZXQUv3vHLLP7W6F8ycrkvK3shs6rBYq9M9cGkiw,3187.240736
zFWDh1BSje4Bs4hcUYwwqFsFwwS8wxcVUNN4XyVia1f,3172.649557
7JfDvpZYkpikoi3vnmwdzHtGssYcaKqAGR8dH3T8ksTV,3158.077889
6vP877RTABmCG3esXbANbTyDs9GtuGY16MWNTqG7HKAs,3156.750982
8iR4UF18eVZLQKjHf5y8cFQ2XHwwosu1Cj4SmQZFg5TN,3077.101084
932igdL11sLhbGWgQ7ReZQBog2ycXuRJzh6t6G6Jdxzu,3057.938136
FBSY3bqP617VECD2Sx7fyC4j9PpaKaKWE2RjCiyCM9BW,3000.0
BD8AcUjBbFch7NH6TioLTa2SmSZejeXunZ9vfJJ3FS1J,2989.218005
3nQ1ekExnnU8baonbfNFenCkNX3wfKmNY1rfi1UUAcZq,2952.029056
E5Q7Kr5yW7ZQyy56aPFAR2b55GMpnBY7G4sj313GK3GA,2834.370741
9yzjz34wCfLJ91F42BbLyEPAmX9vBJ4pyMcVGf5PsaUe,2765.184582
CwF1XvsTV5P7xgP6NcV3iCFg61WG5pRK7xpKnzKwLi5E,2748.366575
5mrxuySpHeFJPs7vaYeWaWvPUABimBwMGKaSA1pbTSt6,2698.820839
2QzkGguN7qfti9JogKbQyCH1ktPLK6yLJEy8mLHf7mJ7,2629.108603
B45JZUifYY8JXCgqyt5WHg8g9LDMADHfYS5NTyGnbDQ,2622.5
HjCe449L97GTyiXxAQGj8QCubBN98Ngr7qHorRZzp6jv,2619.730553
pVqoKr7B6MPdP2eTYZpdiJGRSK3RYvovPQjYJ49ULr7,2572.654493
FMVHP1xw6ZHB9zLGyrJeeAvEzCBgouH8bPzdkYqq2C5W,2508.113729
D6ydRrzEU5jBsHgyZ1DkBBqtERvmVCQgYNZUqUDhEthN,2500.0
4HVWQeHhaSRZpaAPsZzyRfQeFpvs5apAzWb517jkZasY,2374.574027
3RAH31ZzHMh2Lsu96SCzpVRw4S4tEPsXhYdbaKxJrsw7,2332.105366
CE1BxvDxwoBAQfY4mMaME1V4o9XKzpGxNdta6LMwzp3r,2205.322602
7druhUR9AY86DfKkF44Zq95yZ7kUNBV9KoF71NYriibs,2164.405453
5ZAA3zNSxTDdFqQdKJsCeYTBrpExWLCqjt2HPWYiqoq6,2107.054556
87bEQ9JEEPp3GZKKk9Y2h1uw9Lw4UUAyyrXV5wEHGNLR,2090.207679
9vhkWwTrHKdpQYC9gZXwdbKJn2oNHNioEVXdJs2hqWch,2056.003415
5w1hpaGQEWdaZnX25FrnbSh7UDagWgpCTkriy5Rbs948,2039.369931
J5PTAnLDC3vnquVMnjtxLiZMKcFZy14HU4UcVF9KbG8g,2019.711494
C6DPZLsm9P7KEvDatcwG1vNgqyQqim2mHZWzqebwmH21,1968.717776
HYe7DwWHBA9KAdAmg59YvRAPN2dXGCN2DGgUjbXVuSg2,1962.544667
C657g7eo1cGGBzgg2dy4L93PNKcW1T9yGZZvoT6YowSR,1927.957874
7nEp6B9z8ZHaK1FwWejeFNcChXjfCF7VXfkyfDk2h4kH,1913.691929
5jppURjRmfYPwEgv5WxmvqFgYd4WcVSgMhsQ8YrJKQFK,1858.739547
BbC1bc9fVRxeqitaNhU5gUJsTKXvtaTAhvM55fXwBqp,1840.764061
jHR9wfX14QgESAEDHcrRp7PE3Q9yUmQZ6zHEt64Vjks,1835.266662
4SzZqRuZq5YoSbQkJmwBCcag7KGf3vGCZ3NhzPaUA7UZ,1814.543555
GJ9VTRpaY6q61ygvS8KAC8ZStJjsh7dCowg4xmrjszVj,1780.534639
2yFqZx78FP2STW2BGbPPoSrNMQhsLmFhoLsbSxWiL81Y,1777.943563
9fPW6HR5dNQtCPcaZVHMF9N9ykq73eb8piAs5p6gMXkP,1768.876621
5v3vaNGRydVQa9fejh8fmuF3GLoK5ScxTZntp7XVr8wk,1753.300665
ALr6e8XvepfHojPEcMZkfBt2wLk6btS9SHteJFwE19Jh,1636.673004
7r5nTibuD7mqardSmu1XHWX24rQykPScobRnTFZHF9M8,1625.46475
EsHbiinmGrMnedkjWeC6C167ozc26Hi486oCLVFttiBc,1540.389444
BQNdxyAuLR5a9XQvgdM1kKhzWP9P4kRMFfNYFBa7pC1Z,1481.878752
8FhjATHwLBJvUgZXM6ByuJP5a9DdWH5WG3sza9UVb7Yn,1472.041491
5uN1kSZCh6vfGMqpdrYsZBvtPbFhmF5EbyqC2Wj1Uhm3,1463.229562
4vNbjM5H1uTmokDz8GrMNYzQofYNzFBe34U8FVtBxMRY,1455.824921
5uzAnACYiiaBMzTobRD8ZDTGjmfjzY4BBvPo6ucX1qGs,1455.330986
FTaj972d88x3GXgCVy5g8kknJ6wUAvr3qbWrXfLdHmni,1435.620517
9kBnvUbg2GEobpvRrz9hfosZRXq4H8y91xbT4SePdyak,1427.742117
4UDeR5cphs7w6Q6kbXtKcU4QbEgnySTnwco5T8EaSyLn,1353.395176
8qsaCoMUj85aYAqqjwAxsaoKzkzYKjDepUHVACXRNjhh,1306.061202
7SYokuwGf3qyRk6uEHp3uxS6ptsrEWVxbGm8t6JXWx9A,1255.836327
9kh9LvYXg2Q415J3fyUN551CmPvWR6hmD459CjpUWuEA,1233.463281
6LXutJvKUw8Q5ue2gCgKHQdAN4suWW8awzFVC6XCguFx,1232.10961
FPL55zeDtL3icux5Xemu1x8vtz5CpXhKpPU4oAuN45S3,1180.423821
Httc5kKkuzxga6NkiZL6xrvEaSkczVP5NHshK2XLe8vX,1164.419614
Bwfpr7VvgqHJq5SjkrKGV89dTQXUwmubzojAkYDbECvF,1163.263942
Hu3iWAQPxsAadH2gerNDHJYERg7u2hSNNWtkmRK1wAjr,1155.246982
DhnSDohaxnNmWFn9sxSv26vjcUFFkaQMF5WR6NjJ6X8d,1130.482239
4DBdCS7ThJjqn7zbNFpFrfcFAYYfbnabPmYnR8NGiUyD,1128.112619
4RGFZ8zazoXjbYoJfVVGpQKE86tGWtb3tXXKAmjyVJze,1114.194777
4Cp9uvGFbYVieY65FAx53AgjjfAyet4sUH5iWFLTN4HQ,1098.428342
EANkKkFy5h31LNyt13rBEwtcq4nSgkCSDSgxNVuiGMgp,1088.807918
4QYa6iZtrtcPYu2ToRg1sKG9wt5j4jkVW5Y7EVNborBf,1055.767745
47Rm2tyUKGSg6riC1je63L9cCNcyZyGNPB3gQiuKhiCJ,1037.503231
taXiqs1H7xCLGASfR7nPYf6YLgp2Ztb3r6etWjyzTCJ,1007.768104
92tEsrUPvQPQjNtZr3VafV3JUQNWSPe5Zb56prvrMAUu,1001.681003
6kdCshAEuDPrbs1h1xsTRCEYEw8bSNPFzNmbE7NWFsd6,1001.646573
9Zvcojco2owxZjy1HwLpXuse1xRZDfKsqVt7Y1v8wztB,967.780704
HJe6PZMFFyHhKthpXnC7UW9X3zvEN1VfLUxyVdbmgDe5,947.315745
57T4iXxkLVk8ttkANNzcb68xNQnwt9vowYUMbP25GXsp,902.536983
HAgSx19YhyKJdNeb7wgXy2e7k6qRCo1S4DYgSMoKHMoD,887.122191
Hmy8Wdqm8jiyQRSoDD1GvJ9wj95kcv6s67EVCX3Y5WNe,874.573862
9gPKLV4DdUupHDXowMVYgA7kBKsU1GEdE35KWEjZ9sfB,874.0
2rcc7qiKJtP3nLSMghce4zpb5sB5jjgJTGhTJvBDoG3V,852.26233
J22wCDQcUG7nQ4CGiiUv4jZRC2D5bq65dJUTKkgKxQwg,849.376942
7baH9BAiA6c6WsxfXGQVUpgcV2uxiEQ7ayybduSFWAL4,835.159698
DFDjLXZCkkQzDmZHr2CLrkX1pmgpUs18gEakJDxz5VYV,818.396746
A7FMMgue4aZmPLLoutVtbC7gJcyqkHybUieiaDg9aaVE,802.681232
8iygGxCTJPew5jmbWRunPB8tcbAj21U1wsnedoSsxsLx,748.936832
5bBde4boYMAA3BYDcnmDwPgpfuyXLaf4RVEMGzdwabfW,736.587437
HxjwdF326ZunmUwC1iXhfgL3ku78YsksN6n7Rfxzwr6b,713.08845
2a1M5CDZJGMMr3utrn2oVM3ibiskjZqeYAyAwv83dn5D,703.722604
7oj8ct8BvX55hXFjfAzxj5Etn235BponoByNXkU5BCdf,699.799045
D424qoV8uLjwu8doYHeakU35YAUaAiCP66MT1wC2YMou,687.642337
8pWkdTJTTVdYAJNASWdr4A6SLRj4pNXRxRXvnddGMXt1,686.225767
AxZWqYSJC38nNUveeLE5PmL4uPYUKpQoCCRrRDWVRuZY,679.193291
H8sCr6FoemwaMsHKhWem6SB3MPNGS7sxfXLuxgG6YcKi,675.22952
1SAhNUbWxWRH3CGgkodpdGiv7uSYopfPrMHfUjMDc2N,672.643832
GNDWxMiKVQnGk4mXVPRpY6HeXH6qU2W8K5Vq6amzViDg,659.353013
RcqM1sa1V9vSUL8QDZ6jpYC1621U7Z9rPHV5mQhrEPo,628.603236
87eD7Wfc5qn3dejs3we88vCzs211JdDfW5bX23MeuEw9,616.594384
J3qJxwuiFMysHBCyJMgykUndBqA6Z1erKuR66nXPqmYu,580.284005
AcnskUDYFKQ3u2YT6Z6cF213MJFYUX8SjCTTjZ9XNgET,579.977821
5uTuXjASbWqoou9RdHDuTsiNPZyurez84XtPSTno2RQU,574.558037
Dan5DQQo9kqAps1XPL2aJQEifE7mUxCi7sU8c21n7VDm,571.961453
5dvBMtiAG4VAiaN411xki9VkdNSsjDPkC3QCZSpLJ5hY,521.318136
HHzYx7KrQhGwLeHkMFaLGKg287Kshvx5KMNstn4XGpQu,511.042429
GsTW7P7dgN52qYRcDYdCCEToPbJG4Sy74wDXq3TMys1U,505.010691
2SvcNaB3oV8n3qSMgmNPCGN2zf6mBydoFBpzjqC6JYXD,481.097879
pSBHbwowNHwDfmBaJVP7wkhtuwPqXHN6CsAHTGJwNwi,461.520775
6sJGvPqymtrffqvUCTndjmurmbs94gFBrqtAiBDgUx8S,459.585133
8pewxsVip6LYCnj9MPEuMrMqsqTooWsvhPMADmMBXsaH,448.980014
Apu1AfPehzZVkfLfqESngV3EwKDKJt65m9rtUZoAL2hC,429.598923
D11LfGmruiKraNB9BtPqb1ELEYnNtpsNDuft32wArYV3,383.233456
9jDgsdvW5597uBWT2QuJb2GkSZSpLTjkrcmjYBapXi9e,378.225117
GHjsKh7g4FmmESZPqcd1rFgL4i3G9ZBmsCthvRPvzm6k,370.442593
FY5hys2oTKTK43tobKL4EV3UDrUKrLC1kdcLeaZdumTx,324.280637
j1oeQoPeuEDmjvyMwBmCWexzCQup77kbKKxV59CnYbd,317.272514
2RGxdaYUiNvpr3jgYWpGYztzxAX412FMJMb6tHAnKvVy,311.296682
Dc6P7LrkzwMvjqcYbWrgi42KSnq9a9tUs4NVSRVgkSVL,290.351839
DPFq9tnMh36fTKwcy1SidBcJ5YbBAreFx5UQR4ETJC9K,282.797741
DicCKYqkhbfJYYMaEH82H5kpJ7nUu7vp4VLefZnTRfsU,272.772428
545FVmgaLeUeUUmygR73WGZcbqo4vsrjXcLZHJYpzcqs,262.666248
SxwJegg1Mxk3GkejVg3vfBaLPWNtsVfFk2B48eUogPn,261.49674
V56eAFt8Yq3787EpaPWjSBB4WCFo4WjbqgCopcGGDw3,247.814148
C6wiYKHdohD1evdfACkTmX39KXix5CRgsxxW8cnCHVBn,243.431362
93FZsokDJCk4APzRqvxz54nEZ3GezkCb8m8Xzbn8g8QD,243.34243
8CEe97W9f7kuChW8RvZaAnr7sE28aJ1kSxPbbWx5koZ7,195.563052
5B9cikLiGax1ziCgwx9zbVJLKFCq7AUKPiumx7q17u2y,177.612019
F2T5qVPPWiy4GBnTzoVCxyi38v5sNVhUsQCZf2zuTBrN,164.360261
eH87MURbfJKS1gdN7BCYMBjqFWLadPh1EGc7LAhgRG7,158.135454
6tKfwGUGAfHkR3eUKYYdBXd5XnprKu7P7rYQjMzbx1zZ,157.637699
9UC6N4sdDXpzTri41BjVxJwiBWR1RcVQw8oeydzgzpje,156.830528
BepFgQVG3s2wXeCrsmZWXbntzdnChpgpztGmFKp7n2PE,149.586945
9eSfSyZW2GSBGnWujNauw5HzRt7EoouVuhcvx4iYtEmt,148.914088
CwHFgfaUd4AiQqc9cGZF6gjnuWQnayDHp7dEam5DAtXf,146.721938
GxCij3riJw3t8kgs39fiUQZzG7HAiZBZLRFq734t5waf,136.536898
CWGQPqtYdECUH7Hip8nvwex5ps3abrQt8q1Nj6M5piY2,131.502563
55NQkFDwwW8noThkL9Rd5ngbgUU36fYZeos1k5ZwjGdn,130.6455
BzqCJkPUuyuKuGcNvCWBYMzgLGC5qCpFjau5QWhpqabG,129.641414
3KsXPhZJSKZQAz7eVytSHJn98vZwfEeUUtjpeHqHeiSE,127.789112
8PUAndwNSA2aqDZzi3foGyp8nMWpacqQwqQKAHKhRUma,123.64483
HvFdDWS3RqymRAVx1ZdoL2RjiC38r5dtt19Z8op5jqDK,116.304079
8M9BaKzrnRyZRyzA5TJibNZc7VStkP14siihGT6M1aAj,114.085328
AaN67Ku6ipr2YFowX2D5v9nuTCg3hCFJY1nVovpYxGox,100.697532
7eEGTEi2HvWtiJ2gKyCoj43NgazdyQZSmqxHHpoU6VRE,98.973806
96btEnqYLkd7eDgSF7oV4H4oHVpU7zjK9Hv5gVfzxUGQ,98.601161
55heq2FURTDBDuYwLQqo6YknHvuHsuAEGqU19fqR175H,96.76046
8aFCMZ3jNGzDfgDs4GcZ24tF3abTAdB4adaMfQHw4JeJ,88.995457
4ArcXZFrMRUQKRRp76A13R3CiHM7jifz4Ec3daFzxiHY,88.703233
FJ5rwMrNv8kbLyAs71ka5EGBCsD7D3i9bvksmyK9aMep,88.147239
7EFCfbER22seSccsX6AgogmZ6pzgyDpRmcb3tC1fpVwK,85.017017
HDKT1f4fFVew8pSierf6SmnEjz2QTf5H8TNpQEgfQjdy,83.999919
Cz1CgSPi4WTfznYkgbWQTz3Ygoe6MHiyW57tYaXs7TZh,81.142447
AfQ1oaudsGjvznX4JNEw671hi57JfWo4CWqhtkdgoVHU,81.070159
5krDfy8bREXJxy8Ef4jeJFcirC3529kHVefBC2pHkS6w,80.945481
5cUFinMsaAyq4JPxQMg33qp235jTXrC38Nmx3sNdb8Cy,80.837274
BJV1kxFeQKGBGkMiH1ammqFsWFrFdTYKbF1nEFw7Zs8D,75.641925
3h9Dho7vzFkZLVYAMzMc2qSXBV8XSJHLmi1ZRm3DzeiL,72.713014
FqMZGbkWzwLzMDzJZVyWLBCfSxgCzS2eWDnMVC3umpKn,71.926096
4RSjDRDPsvVa15MtQnBuxvJjJ3MX2KuPkdX7DHnNYHpx,68.941362
xBaZWtL5q1hU5oY5rAxH1JLP5zVaWZFS67RkLm195tY,68.773442
7LJz83msrGookqAXR2WgXXnoo17HhUMpZaPrZpKkhB8e,68.49764
DdUXcM1hQxATTdwHdQiq9zBhAeG1UKgHUHCvc4eQ7tXy,64.35644
BtN2iSZgv9dGQ3ZHvj8eThyvib6PqF12m4ysSyJhe5pB,63.651853
3ywv6J7TsdysnVBqsWuhj3Lp5gx4DGQBc2d4vg2rqRjU,61.847729
AMVXn8aF2ojSnkgjUvM5Fypq4oKJAgAcY1KGnc6JFHk2,56.218464
Gw8VGcgjYFGYQKynApNmg5gJeArxQnfzVShnN9mJoYSN,54.655957
23DZ8arReQDgBKQMkds9GJDaxfSX7SxuYLcPZDNUycyM,54.036669
pSwTTFE92RsRtvMCpb3mjruv5ww2KgBNVPscwdWwbxk,52.552899
5Y1dqVvYonqnjBD9gJDhQuoTqnyDLobZMVeecU21Tgt7,51.877439
9hNkoCCZzzYJehT9o8pcCkmB1Er9BZxBSb9yGizytbyg,51.73792
HV4gyDox3YaihuiA5ZpFCJeMvBSQaNMN9pJHtJdUQgqj,51.639858
6brJ6k8BMH7kK5rxWUSXoYAKyP3uiE8WEH8nrH11eyvs,51.167075
9aG3HqiS2H7ZWXPRDmtwM2CwCRstDRRgjP25yh287irZ,50.493445
Enk2qnKC8cMgb8yd3Ta8msErn34ic73TQ1L8LWDVZBKm,47.459003
6EEj2P8GJQskbp55BNruxe7bE85oZRi8mgLGANVaVQTu,46.949232
ggCFAS61n6c41Yubyy7X8jbPuT4t7AdVQaWtZ8ZSZDq,39.551445
GkCBjZtbtmXpDWjfCvTBAS6v9YTdGRvvYH11J3KN5vgo,38.792819
fpYyQYUCAEHJsJVGWN88v66dp4cfF9ZV1w44aniPpWY,38.364358
8pY1AukbuPgUE3EetyLa59rFLMimJGT94ZzbMEZcQF4w,38.06073
Cw9jqxbKBN9FUF6v7JKWum2ZpYR11g63q6RPpdyDvwzj,37.893701
FiMdDtwvRkeBWkbojs2QuD4W62NaiLTTxsxwXY5T2PjB,37.786245
4Xjb1sJQ6ex5TJ87PKPeTBUwzXHLaUHNtZWpUGEwr2tT,34.109334
FCmSdZHzUMPvz7tC8dR7gs2tEuAQdYrbpbRYAVYDKHoq,33.693349
KnHzD6nVeS94RugjUWTpy2XQpmiCYf7cqQ9K9MDEKEt,31.11567
AAVc1xh1TsBE5EayRxNbQ5qkCPXSvxCVkC3bJqsyW7pt,29.110434
9dzuyR2G26a3tZegyqRMhAsfr45Q8Um6QoB5WxtxgcxE,29.066539
DdWKuCHCTN4qM6QfEWEqkPxCR8YKM6D3uBopG2yzw7hH,28.888466
3Nuvog5xq1H1DV5WDwfgrnBY2QHG8FrnxF99dUjfgZye,28.383283
5Yeu76HqXeUmNTgU37StBMLZbh41kiXBJeFaHSoa54bf,25.98188
4K3a2ucXiGvuMJMPNneRDyzmNp6i4RdzXJmBdWwGwPEh,24.591107
2HUrT1QUisYaWJifrBdQLVFBDZqHjZQuiiU92VKg9xZp,23.318772
7CxoPDddqBqnbhrwys7ZuNxg6ypbgYsxzGPDqjJGE8d6,18.019025
4SGXDJncbYNjB6GszDzHyU1n4R2EAJWEk8SANiUYvtn2,17.569147
7JQeyNK55fkUPUmEotupBFpiBGpgEQYLe8Ht1VdSfxcP,17.391304
5NKS6doPMtDsKCRAD8PvHA63JjarMxR6gWgEj4Aztb81,17.326234
CFzRhhvqpXGdESRajMd9xdQoodjS43U1qThnjrMZRNmi,16.742475
41yMqeKvhhrmentxep8YvggH4U2iGhpUS5d2Y2CJyMo9,15.917023
8zHZQpZtWgqf6G3r3R4cJEkhc1VsMAYCD75Sf3gw8u13,14.300411
55UXSdttVnKfPnCEVSRa3FdNrWcEUDDQKbwDeBhFU9C6,13.956065
B1Y18vQ78vHZnPLDZqeGiZJGJVLRrQBbzcgihttYpiPp,12.622143
3csAPrkrpYZ2sLBULrUmhmE4akJqUyuE5aHVsLPb1mx4,10.560643
8sRsrJ9MUHkgTUrJ9nEKExBq38KJjkwpRqE7Vjkjeh48,9.307359
9VVic7uxF81rN83hVV6TTVf39DZ3rH5D8P5SqMLMMFb1,9.271316
Ao5bLHGmE9MMKib1fni7hVs3jfk7UzmQopxxLp4sLrzg,8.201677
4Mmo6JJRhE9weEpFYPUhLsksPQBqjFScFrtT3mLxeRN9,8.166531
ALsVCB9NQK2R79msTcsoeF4RMjuyrAmSVajVRdoq1CFT,8.052654
9Bd7Z9nXKZk2zyt1bc6ZJoBMgum4bDfefVFNHz5fut2f,7.686737
AAQ1Lyxxzkxg4P6r6Z872x7J4j2t7Ck5KGoTGr32SYZc,7.435056
DpAcMB1seyeHTfoUFfiXqRMcjLxsU6HK595kjeA9Nu5p,7.378275
ganQiVEWY82vjXSyVgR1eH5UMbSMMyPNyBiTfc4DLMM,6.742508
36nWszWtjg6t5qn1JSG5yk1CpLK8J8QfQPvE9aRV1gh3,6.699505
4CLd8rJ9wmWbBDFDmg68wMTBaq6BJuDeCi5HYqPucEmo,5.934866
HTXnpdKviXH4mo9NYrYBrt7HEXjeoKwz4Ks9wKj1mm7E,5.586467
84aNhA4TrrtF27UHmQNYzxuoDC1L3WPrzxTKjkq1WNng,5.58135
8L2y55D11k63CAftvW7uMM2mBhtMxLoLnivG9uY2bt8j,5.235569
DabuiHKtnSGnNZZatNJucEgUXeo4EjKcjwvxkS4D11KL,5.196065
FpnaCALMCuBdFap2XH6LoDUqG95xVZ5BRDXc4rHVYCig,4.259522
EfHhoyb6DLD9bSk1A3erhVrXa3mQUgR8KeeGMf3gmSK6,4.112357
9r7hAx69YUNpspGSAJzSAoqswznMgWSFgHx31do9LhMU,3.638977
A3Exch1RER2T58qf55wp7WBNCy2F6hP9WkYZJtWFCEYy,3.145027
3ZRi4LpBS8uvHMoQ4hpPYznhVEN7Xd3hVHNfCn2RaeyB,2.709789
GVyKLC54cRvdEy3vjBPL9GDypG2jd7mHepZB9MGxZzQj,2.407969
ATuhk8LhzQAfpBNeRwEiKgFJ7CgwG1aXuTN8ATC58ZEs,2.233618
Bf8cSGfCrUtKWfoWtFn2GWLdFjqKAFad2vp5zvmTsLMg,1.858628
F7p3dFrjRTbtRp8FRF6qHLomXbKRBzpvBLjtQcfcgmNe,1.842669
2EGsAqCvYZX1x8RNAb7NLY4TVyhaNED8c8EnkXPV89wV,1.83814
4GqCe8pPQvjcwG5iAmD4KferBpnP2d3NTtJckoHUNRcj,1.816294
3GTcVUTrmQJ5QjcvJdAVQjarRfpXFpxyv3eB9LRpW9Ef,1.815087
4TeyqeLGBcmrH61AP5SniBswHhVfwLhTzC2pnu7S1MWM,1.772626
HmnoD2K1A4J6g8cYPuo3pZoMzx96qRqvxCJmfL26Airx,1.771287
7HmpYuHQzRTcN6eoWVckNC4ZKVGWF33tnoakJ4xPXA8e,1.768574
9bdSQtj1UMH3b7cTs3t2zdA2wDk7nBohi8kQnyyWhvsg,1.648297
LvjCuiYEvNiHiXNAMUPUDbuCrmaMTUyubLypXwn22Fm,1.434021
8zrTW7r6ALNp1WYyVB2ML3cE2TEvf7LsSgbcAoKm8KxP,1.34613
XwAWjzaYAguTifNUf7YEuQBNGBEqQ4wmvrKB1sr4cHy,1.323301
GGztQqQ6pCPaJQnNpXBgELr5cs3WwDakRbh1iEMzjgSJ,1.270094
FdJd8omNUtqiR1b1NtDHuj4WhjGMyCjpXEuGmZAgJx8K,1.19289
5tqMqoPu7129fsRHfFAKwxVMbQtuFdzFsm5ddkkEmx8D,1.108073
FhVo3mqL8PW5pH5U2CN4XE33DokiyZnUwuGpH2hmHLuM,0.999731
6CNLBPFxFeqe9gf75bKjidCKBHzwbpKhyp1f2R4Jc2Xc,0.973026
8itLYeq3XPy53t7SU7S9Jn2A1jNcf1Csb5vLa8uxARXf,0.933002
3mU3R4E3vJFkAQ3LRyfFNCH5ue4kpMTnaqNmKhpQwTE4,0.91435
Fjt6u4JW4veyikb8oy491WTPpeeEzpdQsgkb8EYxfMoH,0.869475
4qeDmKoDDNNcXvQae58zaeatJj9YtCjTujK9S7nCruaR,0.860848
APUL6mYYv8ok3vAxssgdF7Nd4m2MF3jyTgiZm8iQEbxj,0.815025
CtAaBG7qvisEA884ouEnCmPiC1gy35cCi6FFNsaB65Wf,0.79343
5UYuaYeGGyHzeDxKmFsNuKxe4ysgVYUooiBmoHiza1dq,0.770779
